text,count,percent,cumulative_count,cumulative_percent
district,40,0.10536852642115802,10723,28.24666772035193
coast,40,0.10536852642115802,10763,28.35203624677309
shah,39,0.10273431326062905,10802,28.454770560033715
rome,39,0.10273431326062905,10841,28.55750487329435
province,39,0.10273431326062905,10880,28.660239186554975
nawab,39,0.10273431326062905,10919,28.7629734998156
language,39,0.10273431326062905,10958,28.865707813076234
establishment,39,0.10273431326062905,10997,28.968442126336864
tipu,38,0.10010010010010009,11035,29.06854222643696
rebel,38,0.10010010010010009,11073,29.168642326537064
khiva,38,0.10010010010010009,11111,29.26874242663716
around,38,0.10010010010010009,11149,29.368842526737264
well,37,0.09746588693957114,11186,29.466308413676835
sicily,37,0.09746588693957114,11223,29.56377430061641
see,37,0.09746588693957114,11260,29.661240187555975
second,37,0.09746588693957114,11297,29.75870607449555
russian,37,0.09746588693957114,11334,29.85617196143512
limburg,37,0.09746588693957114,11371,29.953637848374694
last,37,0.09746588693957114,11408,30.05110373531426
surabaya,36,0.0948316737790422,11444,30.145935409093305
maratha,36,0.0948316737790422,11480,30.240767082872345
lower,36,0.0948316737790422,11516,30.33559875665139
habsburg,36,0.0948316737790422,11552,30.430430430430434
conquered,36,0.0948316737790422,11588,30.52526210420947
alliance,36,0.0948316737790422,11624,30.620093777988515
succession,35,0.09219746061851325,11659,30.712291238607026
republic,35,0.09219746061851325,11694,30.80448869922554
end,35,0.09219746061851325,11729,30.896686159844055
eastern,35,0.09219746061851325,11764,30.988883620462566
charles,35,0.09219746061851325,11799,31.08108108108108
three,34,0.0895632474579843,11833,31.170644328539066
still,34,0.0895632474579843,11867,31.26020757599705
sri,34,0.0895632474579843,11901,31.349770823455035
port,34,0.0895632474579843,11935,31.439334070913016
pakubuwana,34,0.0895632474579843,11969,31.528897318371
mohammad,34,0.0895632474579843,12003,31.618460565828986
local,34,0.0895632474579843,12037,31.708023813286975
even,34,0.0895632474579843,12071,31.797587060744952
defeated,34,0.0895632474579843,12105,31.887150308202937
berne,34,0.0895632474579843,12139,31.976713555660925
much,33,0.08692903429745535,12172,32.06364258995838
maharaja,33,0.08692903429745535,12205,32.15057162425584
imperial,33,0.08692903429745535,12238,32.237500658553294
aceh,33,0.08692903429745535,12271,32.32442969285075
west,32,0.0842948211369264,12303,32.40872451398767
swiss,32,0.0842948211369264,12335,32.4930193351246
southern,32,0.0842948211369264,12367,32.57731415626152
reign,32,0.0842948211369264,12399,32.66160897739845
kuba,32,0.0842948211369264,12431,32.74590379853537
c,32,0.0842948211369264,12463,32.8301986196723
v,31,0.08166060797639745,12494,32.9118592276487
temple,31,0.08166060797639745,12525,32.9935198356251
place,31,0.08166060797639745,12556,33.0751804436015
old,31,0.08166060797639745,12587,33.15684105157789
malabar,31,0.08166060797639745,12618,33.238501659554295
island,31,0.08166060797639745,12649,33.32016226753069
annexed,31,0.08166060797639745,12680,33.40182287550709
among,31,0.08166060797639745,12711,33.48348348348348
according,31,0.08166060797639745,12742,33.56514409145988
support,30,0.0790263948158685,12772,33.64417048627575
river,30,0.0790263948158685,12802,33.72319688109162
independence,30,0.0790263948158685,12832,33.80222327590749
including,30,0.0790263948158685,12862,33.881249670723356
hindu,30,0.0790263948158685,12892,33.960276065539226
batavia,30,0.0790263948158685,12922,34.03930246035509
baban,30,0.0790263948158685,12952,34.11832885517096
western,29,0.07639218165533955,12981,34.194721036826294
valluvanadu,29,0.07639218165533955,13010,34.271113218481645
used,29,0.07639218165533955,13039,34.34750540013698
ruling,29,0.07639218165533955,13068,34.42389758179232
remained,29,0.07639218165533955,13097,34.500289763447654
raghogarh,29,0.07639218165533955,13126,34.576681945103
principality,29,0.07639218165533955,13155,34.65307412675834
included,29,0.07639218165533955,13184,34.72946630841368
important,29,0.07639218165533955,13213,34.805858490069014
austrian,29,0.07639218165533955,13242,34.88225067172436
administration,29,0.07639218165533955,13271,34.95864285337969
wodeyar,28,0.0737579684948106,13299,35.0324008218745
successor,28,0.0737579684948106,13327,35.10615879036932
position,28,0.0737579684948106,13355,35.179916758864124
northern,28,0.0737579684948106,13383,35.253674727358934
north,28,0.0737579684948106,13411,35.32743269585375
march,28,0.0737579684948106,13439,35.40119066434856
many,28,0.0737579684948106,13467,35.474948632843365
killed,28,0.0737579684948106,13495,35.54870660133818
fort,28,0.0737579684948106,13523,35.62246456983299
fante,28,0.0737579684948106,13551,35.6962225383278
company,28,0.0737579684948106,13579,35.76998050682261
authority,28,0.0737579684948106,13607,35.84373847531742
soon,27,0.07112375533428165,13634,35.91486223065171
present,27,0.07112375533428165,13661,35.985985985985984
major,27,0.07112375533428165,13688,36.05710974132027
list,27,0.07112375533428165,13715,36.12823349665455
help,27,0.07112375533428165,13742,36.19935725198883
founded,27,0.07112375533428165,13769,36.27048100732311
day,27,0.07112375533428165,13796,36.34160476265739
bohemia,27,0.07112375533428165,13823,36.412728517991674
asia,27,0.07112375533428165,13850,36.48385227332596
regent,26,0.0684895421737527,13876,36.55234181549971
minister,26,0.0684895421737527,13902,36.62083135767346
held,26,0.0684895421737527,13928,36.68932089984722
followed,26,0.0684895421737527,13954,36.75781044202097
european,26,0.0684895421737527,13980,36.82629998419472
deo,26,0.0684895421737527,14006,36.89478952636847
continued,26,0.0684895421737527,14032,36.96327906854223
captured,26,0.0684895421737527,14058,37.03176861071598
austria,26,0.0684895421737527,14084,37.10025815288973
zrich,25,0.06585532901322376,14109,37.166113481902954
union,25,0.06585532901322376,14134,37.23196881091618
references,25,0.06585532901322376,14159,37.2978241399294
peace,25,0.06585532901322376,14184,37.36367946894263
ottoman,25,0.06585532901322376,14209,37.429534797955846
modena,25,0.06585532901322376,14234,37.49539012696908
maguindanao,25,0.06585532901322376,14259,37.5612454559823
influence,25,0.06585532901322376,14284,37.62710078499552
great,25,0.06585532901322376,14309,37.692956114008744
finally,25,0.06585532901322376,14334,37.75881144302197
ferdinand,25,0.06585532901322376,14359,37.824666772035194
e,25,0.06585532901322376,14384,37.89052210104842
catholic,25,0.06585532901322376,14409,37.956377430061636
bohemian,25,0.06585532901322376,14434,38.02223275907487
within,24,0.0632211158526948,14458,38.08545387492756
upper,24,0.0632211158526948,14482,38.14867499078025
system,24,0.0632211158526948,14506,38.21189610663295
near,24,0.0632211158526948,14530,38.27511722248565
native,24,0.0632211158526948,14554,38.33833833833834
monarchy,24,0.0632211158526948,14578,38.40155945419103
married,24,0.0632211158526948,14602,38.46478057004373
kochi,24,0.0632211158526948,14626,38.52800168589642
historian,24,0.0632211158526948,14650,38.59122280174912
guria,24,0.0632211158526948,14674,38.65444391760181
fought,24,0.0632211158526948,14698,38.71766503345451
daughter,24,0.0632211158526948,14722,38.7808861493072
succeeded,23,0.060586902692165844,14745,38.84147305199937
panglima,23,0.060586902692165844,14768,38.90205995469153
kannada,23,0.060586902692165844,14791,38.962646857383696
independent,23,0.060586902692165844,14814,39.02323376007587
four,23,0.060586902692165844,14837,39.083820662768034
father,23,0.060586902692165844,14860,39.1444075654602
county,23,0.060586902692165844,14883,39.204994468152364
church,23,0.060586902692165844,14906,39.26558137084453
captaincy,23,0.060586902692165844,14929,39.326168273536695
burma,23,0.060586902692165844,14952,39.38675517622886
university,22,0.0579526895316369,14974,39.4447078657605
small,22,0.0579526895316369,14996,39.50266055529214
settlement,22,0.0579526895316369,15018,39.56061324482377
pasha,22,0.0579526895316369,15040,39.61856593435541
number,22,0.0579526895316369,15062,39.67651862388705
indonesia,22,0.0579526895316369,15084,39.73447131341869
historical,22,0.0579526895316369,15106,39.79242400295032
frederick,22,0.0579526895316369,15128,39.85037669248195
france,22,0.0579526895316369,15150,39.90832938201359
expansion,22,0.0579526895316369,15172,39.96628207154523
europe,22,0.0579526895316369,15194,40.02423476107687
due,22,0.0579526895316369,15216,40.0821874506085
defeat,22,0.0579526895316369,15238,40.14014014014014
culture,22,0.0579526895316369,15260,40.19809282967178
could,22,0.0579526895316369,15282,40.25604551920342
conde,22,0.0579526895316369,15304,40.31399820873505
campaign,22,0.0579526895316369,15326,40.37195089826669
assumed,22,0.0579526895316369,15348,40.42990358779833
upon,21,0.05531847637110795,15369,40.485222064169434
though,21,0.05531847637110795,15390,40.54054054054054
spanish,21,0.05531847637110795,15411,40.59585901691165
sent,21,0.05531847637110795,15432,40.65117749328276
protectorate,21,0.05531847637110795,15453,40.706495969653865
krishnaraja,21,0.05531847637110795,15474,40.76181444602497
given,21,0.05531847637110795,15495,40.817132922396084
general,21,0.05531847637110795,15516,40.87245139876719
forced,21,0.05531847637110795,15537,40.927769875138296
english,21,0.05531847637110795,15558,40.98308835150941
economic,21,0.05531847637110795,15579,41.038406827880515
disestablishment,21,0.05531847637110795,15600,41.09372530425162
appointed,21,0.05531847637110795,15621,41.149043780622726
along,21,0.05531847637110795,15642,41.20436225699384
town,20,0.05268426321057901,15662,41.25704652020442
revolution,20,0.05268426321057901,15682,41.30973078341499
record,20,0.05268426321057901,15702,41.36241504662557
pangeran,20,0.05268426321057901,15722,41.41509930983615
panembahan,20,0.05268426321057901,15742,41.46778357304673
occupied,20,0.05268426321057901,15762,41.52046783625731
like,20,0.05268426321057901,15782,41.57315209946789
left,20,0.05268426321057901,15802,41.62583636267847
late,20,0.05268426321057901,15822,41.67852062588905
hyder,20,0.05268426321057901,15842,41.73120488909963
divided,20,0.05268426321057901,15862,41.7838891523102
da,20,0.05268426321057901,15882,41.83657341552078
conflict,20,0.05268426321057901,15902,41.88925767873136
brought,20,0.05268426321057901,15922,41.94194194194194
border,20,0.05268426321057901,15942,41.99462620515252
august,20,0.05268426321057901,15962,42.0473104683631
attempt,20,0.05268426321057901,15982,42.09999473157368
another,20,0.05268426321057901,16002,42.15267899478426
younger,19,0.050050050050050046,16021,42.20272904483431
village,19,0.050050050050050046,16040,42.25277909488436
vassal,19,0.050050050050050046,16059,42.30282914493441
taken,19,0.050050050050050046,16078,42.35287919498446
switzerland,19,0.050050050050050046,16097,42.40292924503451
population,19,0.050050050050050046,16116,42.45297929508456
november,19,0.050050050050050046,16135,42.50302934513461
lost,19,0.050050050050050046,16154,42.55307939518465
line,19,0.050050050050050046,16173,42.603129445234714
kartasura,19,0.050050050050050046,16192,42.65317949528476
haider,19,0.050050050050050046,16211,42.70322954533481
glarus,19,0.050050050050050046,16230,42.75327959538486
form,19,0.050050050050050046,16249,42.80332964543491
disestablished,19,0.050050050050050046,16268,42.85337969548496
darussalam,19,0.050050050050050046,16287,42.90342974553501
april,19,0.050050050050050046,16306,42.95347979558506
ally,19,0.050050050050050046,16325,43.00352984563511
work,18,0.0474158368895211,16343,43.05094568252463
without,18,0.0474158368895211,16361,43.098361519414155
warrior,18,0.0474158368895211,16379,43.14577735630367
vijayanagara,18,0.0474158368895211,16397,43.19319319319319
troop,18,0.0474158368895211,16415,43.240609030082716
traditional,18,0.0474158368895211,16433,43.288024866972236
third,18,0.0474158368895211,16451,43.33544070386176
term,18,0.0474158368895211,16469,43.38285654075128
subject,18,0.0474158368895211,16487,43.4302723776408
situation,18,0.0474158368895211,16505,43.47768821453032
separate,18,0.0474158368895211,16523,43.52510405141984
persian,18,0.0474158368895211,16541,43.572519888309365
moved,18,0.0474158368895211,16559,43.619935725198886
khanate,18,0.0474158368895211,16577,43.6673515620884
interior,18,0.0474158368895211,16595,43.714767398977926
hereditary,18,0.0474158368895211,16613,43.76218323586745
hand,18,0.0474158368895211,16631,43.80959907275697
group,18,0.0474158368895211,16649,43.857014909646495
formed,18,0.0474158368895211,16667,43.90443074653601
five,18,0.0474158368895211,16685,43.95184658342553
event,18,0.0474158368895211,16703,43.99926242031505
despite,18,0.0474158368895211,16721,44.046678257204576
december,18,0.0474158368895211,16739,44.094094094094096
colonial,18,0.0474158368895211,16757,44.14150993098362
claim,18,0.0474158368895211,16775,44.18892576787314
art,18,0.0474158368895211,16793,44.23634160476266
although,18,0.0474158368895211,16811,44.28375744165218
agreement,18,0.0474158368895211,16829,44.331173278541705
yogyakarta,17,0.04478162372899215,16846,44.37595490227069
uri,17,0.04478162372899215,16863,44.42073652599968
tribute,17,0.04478162372899215,16880,44.46551814972868
sumatra,17,0.04478162372899215,16897,44.51029977345767
status,17,0.04478162372899215,16914,44.555081397186655
schwyz,17,0.04478162372899215,16931,44.599863020915656
reached,17,0.04478162372899215,16948,44.64464464464464
rao,17,0.04478162372899215,16965,44.68942626837364
presentday,17,0.04478162372899215,16982,44.73420789210263
pradesh,17,0.04478162372899215,16999,44.77898951583162
ponnani,17,0.04478162372899215,17016,44.82377113956061
polity,17,0.04478162372899215,17033,44.86855276328961
oct,17,0.04478162372899215,17050,44.9133343870186
music,17,0.04478162372899215,17067,44.95811601074759
monarch,17,0.04478162372899215,17084,45.00289763447658
july,17,0.04478162372899215,17101,45.04767925820558
islam,17,0.04478162372899215,17118,45.092460881934564
german,17,0.04478162372899215,17135,45.13724250566356
external,17,0.04478162372899215,17152,45.18202412939255
especially,17,0.04478162372899215,17169,45.22680575312154
education,17,0.04478162372899215,17186,45.27158737685053
descendant,17,0.04478162372899215,17203,45.31636900057953
considered,17,0.04478162372899215,17220,45.36115062430852
college,17,0.04478162372899215,17237,45.40593224803751
calicut,17,0.04478162372899215,17254,45.4507138717665
become,17,0.04478162372899215,17271,45.4954954954955
associate,17,0.04478162372899215,17288,45.540277119224484
ad,17,0.04478162372899215,17305,45.58505874295348
valley,16,0.0421474105684632,17321,45.627206153521946
today,16,0.0421474105684632,17337,45.6693535640904
siak,16,0.0421474105684632,17353,45.71150097465887
served,16,0.0421474105684632,17369,45.75364838522733
semarang,16,0.0421474105684632,17385,45.7957957957958
ru,16,0.0421474105684632,17401,45.83794320636426
right,16,0.0421474105684632,17417,45.88009061693272
revenue,16,0.0421474105684632,17433,45.92223802750118
restored,16,0.0421474105684632,17449,45.96438543806965
referred,16,0.0421474105684632,17465,46.00653284863811
powerful,16,0.0421474105684632,17481,46.04868025920658
perkasa,16,0.0421474105684632,17497,46.09082766977504
pajang,16,0.0421474105684632,17513,46.1329750803435
pahlawan,16,0.0421474105684632,17529,46.17512249091196
paduka,16,0.0421474105684632,17545,46.21726990148043
order,16,0.0421474105684632,17561,46.25941731204889
next,16,0.0421474105684632,17577,46.30156472261736
named,16,0.0421474105684632,17593,46.34371213318582
middle,16,0.0421474105684632,17609,46.38585954375428
madura,16,0.0421474105684632,17625,46.42800695432274
lucerne,16,0.0421474105684632,17641,46.47015436489121
located,16,0.0421474105684632,17657,46.51230177545967
larantuka,16,0.0421474105684632,17673,46.55444918602814
kollam,16,0.0421474105684632,17689,46.5965965965966
jahan,16,0.0421474105684632,17705,46.63874400716506
half,16,0.0421474105684632,17721,46.68089141773352
governor,16,0.0421474105684632,17737,46.72303882830199
georgia,16,0.0421474105684632,17753,46.76518623887045
conquest,16,0.0421474105684632,17769,46.80733364943892
condominium,16,0.0421474105684632,17785,46.84948106000738
attacked,16,0.0421474105684632,17801,46.89162847057584
al,16,0.0421474105684632,17817,46.9337758811443
abbey,16,0.0421474105684632,17833,46.97592329171277
whole,15,0.03951319740793425,17848,47.0154364891207
various,15,0.03951319740793425,17863,47.05494968652864
towards,15,0.03951319740793425,17878,47.094462883936565
therefore,15,0.03951319740793425,17893,47.1339760813445
spice,15,0.03951319740793425,17908,47.173489278752434
sometimes,15,0.03951319740793425,17923,47.21300247616037
slave,15,0.03951319740793425,17938,47.252515673568304
signed,15,0.03951319740793425,17953,47.29202887097624
siege,15,0.03951319740793425,17968,47.331542068384174
september,15,0.03951319740793425,17983,47.37105526579211
sea,15,0.03951319740793425,17998,47.41056846320004
school,15,0.03951319740793425,18013,47.45008166060798
rise,15,0.03951319740793425,18028,47.48959485801591
pay,15,0.03951319740793425,18043,47.52910805542385
papacy,15,0.03951319740793425,18058,47.568621252831775
orte,15,0.03951319740793425,18073,47.60813445023972
original,15,0.03951319740793425,18088,47.647647647647645
official,15,0.03951319740793425,18103,47.68716084505558
officer,15,0.03951319740793425,18118,47.72667404246352
napoleon,15,0.03951319740793425,18133,47.76618723987145
marakkar,15,0.03951319740793425,18148,47.805700437279384
leader,15,0.03951319740793425,18163,47.84521363468732
large,15,0.03951319740793425,18178,47.884726832095254
kurdish,15,0.03951319740793425,18193,47.92424002950319
kodungallur,15,0.03951319740793425,18208,47.96375322691112
june,15,0.03951319740793425,18223,48.00326642431906
islamic,15,0.03951319740793425,18238,48.042779621726986
iskandar,15,0.03951319740793425,18253,48.08229281913493
invasion,15,0.03951319740793425,18268,48.121806016542855
indie,15,0.03951319740793425,18283,48.16131921395079
gocah,15,0.03951319740793425,18298,48.20083241135873
founding,15,0.03951319740793425,18313,48.24034560876666
era,15,0.03951319740793425,18328,48.279858806174595
eight,15,0.03951319740793425,18343,48.31937200358253
declared,15,0.03951319740793425,18358,48.358885200990464
confederation,15,0.03951319740793425,18373,48.3983983983984
capture,15,0.03951319740793425,18388,48.437911595806334
born,15,0.03951319740793425,18403,48.47742479321427
beginning,15,0.03951319740793425,18418,48.516937990622196
based,15,0.03951319740793425,18433,48.55645118803014
bahadur,15,0.03951319740793425,18448,48.595964385438066
already,15,0.03951319740793425,18463,48.635477582846
alam,15,0.03951319740793425,18478,48.67499078025394
woman,14,0.0368789842474053,18492,48.711869764501344
victory,14,0.0368789842474053,18506,48.74874874874875
van,14,0.0368789842474053,18520,48.785627732996154
uddin,14,0.0368789842474053,18534,48.822506717243556
tradition,14,0.0368789842474053,18548,48.859385701490964
surakarta,14,0.0368789842474053,18562,48.89626468573837
spain,14,0.0368789842474053,18576,48.933143669985775
source,14,0.0368789842474053,18590,48.97002265423318
social,14,0.0368789842474053,18604,49.006901638480585
resistance,14,0.0368789842474053,18618,49.043780622727986
received,14,0.0368789842474053,18632,49.080659606975395
queen,14,0.0368789842474053,18646,49.117538591222804
put,14,0.0368789842474053,18660,49.154417575470205
princess,14,0.0368789842474053,18674,49.191296559717614
practice,14,0.0368789842474053,18688,49.22817554396502
muda,14,0.0368789842474053,18702,49.265054528212424
links,14,0.0368789842474053,18716,49.301933512459826
karnataka,14,0.0368789842474053,18730,49.338812496707234
jun,14,0.0368789842474053,18744,49.375691480954636
joined,14,0.0368789842474053,18758,49.412570465202045
invaded,14,0.0368789842474053,18772,49.44944944944945
interest,14,0.0368789842474053,18786,49.486328433696855
include,14,0.0368789842474053,18800,49.523207417944256
hundred,14,0.0368789842474053,18814,49.560086402191665
gurieli,14,0.0368789842474053,18828,49.59696538643907
gold,14,0.0368789842474053,18842,49.633844370686475
fribourg,14,0.0368789842474053,18856,49.670723354933884
fell,14,0.0368789842474053,18870,49.707602339181285
february,14,0.0368789842474053,18884,49.744481323428694
fall,14,0.0368789842474053,18898,49.781360307676096
eradi,14,0.0368789842474053,18912,49.818239291923504
ended,14,0.0368789842474053,18926,49.855118276170906
di,14,0.0368789842474053,18940,49.891997260418314
cousin,14,0.0368789842474053,18954,49.92887624466572
coastal,14,0.0368789842474053,18968,49.965755228913125
cakraningrat,14,0.0368789842474053,18982,50.002634213160526
bukhara,14,0.0368789842474053,18996,50.039513197407935
branch,14,0.0368789842474053,19010,50.076392181655336
brahmin,14,0.0368789842474053,19024,50.11327116590274
brabant,14,0.0368789842474053,19038,50.150150150150154
basel,14,0.0368789842474053,19052,50.187029134397555
attack,14,0.0368789842474053,19066,50.22390811864496
together,13,0.03424477108687635,19079,50.25815288973183
take,13,0.03424477108687635,19092,50.29239766081871
sovereign,13,0.03424477108687635,19105,50.32664243190559
set,13,0.03424477108687635,19118,50.360887202992465
serdang,13,0.03424477108687635,19131,50.39513197407934
seat,13,0.03424477108687635,19144,50.42937674516622
samoothiris,13,0.03424477108687635,19157,50.4636215162531
religious,13,0.03424477108687635,19170,50.497866287339974
raden,13,0.03424477108687635,19183,50.53211105842684
personal,13,0.03424477108687635,19196,50.56635582951372
passed,13,0.03424477108687635,19209,50.6006006006006
panam,13,0.03424477108687635,19222,50.634845371687476
others,13,0.03424477108687635,19235,50.66909014277435
often,13,0.03424477108687635,19248,50.703334913861234
mon,13,0.03424477108687635,19261,50.73757968494811
met,13,0.03424477108687635,19274,50.771824456034985
marked,13,0.03424477108687635,19287,50.80606922712187
mankessim,13,0.03424477108687635,19300,50.84031399820873
managed,13,0.03424477108687635,19313,50.87455876929561
maintained,13,0.03424477108687635,19326,50.908803540382486
luxembourg,13,0.03424477108687635,19339,50.94304831146936
louis,13,0.03424477108687635,19352,50.977293082556244
individual,13,0.03424477108687635,19365,51.01153785364312
henry,13,0.03424477108687635,19378,51.045782624729995
granted,13,0.03424477108687635,19391,51.08002739581687
found,13,0.03424477108687635,19404,51.11427216690374
foreign,13,0.03424477108687635,19417,51.14851693799062
ferrara,13,0.03424477108687635,19430,51.1827617090775
far,13,0.03424477108687635,19443,51.21700648016437
famous,13,0.03424477108687635,19456,51.25125125125125
eventually,13,0.03424477108687635,19469,51.28549602233813
claimed,13,0.03424477108687635,19482,51.319740793425005
brazil,13,0.03424477108687635,19495,51.35398556451188
bangalore,13,0.03424477108687635,19508,51.38823033559876
allied,13,0.03424477108687635,19521,51.422475106685624
agency,13,0.03424477108687635,19534,51.45671987777251
age,13,0.03424477108687635,19547,51.49096464885938
administrative,13,0.03424477108687635,19560,51.52520941994626
visited,12,0.0316105579263474,19572,51.556819977872614
usually,12,0.0316105579263474,19584,51.588430535798956
uncle,12,0.0316105579263474,19596,51.6200410937253
tried,12,0.0316105579263474,19608,51.651651651651655
